"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19"
"" "33001 ITAPERUNA" "33002 SANTO ANTONIO DE PADUA" "33003 CAMPOS DOS GOYTACAZES" "33004 MACAE" "33005 TRES RIOS" "33006 CANTAGALO-CORDEIRO" "33007 NOVA FRIBURGO" "33008 SANTA MARIA MADALENA" "33009 BACIA DE SAO JOAO" "33010 LAGOS" "33011 VALE DO PARAIBA FLUMINENSE" "33012 BARRA DO PIRAI" "33013 BAIA DA ILHA GRANDE" "33014 VASSOURAS" "33015 SERRANA" "33016 MACACU-CACERIBU" "33017 ITAGUAI" "33018 RIO DE JANEIRO" "Total"
"V2" "-4.52488935472729" "-4.00277736869661" "-3.96637670076514" "-4.3421282726136" "-4.27979741211361" "-4.28931723656961" "-4.09841788760974" "-4.88280192258637" "-4.44141209895877" "-4.42355865743825" "-4.52003033483784" "-4.50449951051859" "-5.00528768776966" "-4.00191311776313" "-4.66249525260736" "-5.17237614319019" "-4.18912296854939" "-4.3026572335808" "-4.31726005265648"
"V3" "-7.86403565907245" "-7.63223961485112" "-7.20048017057688" "-7.45582413750364" "-7.1800698743028" "-7.07918439460967" "-8.68355472863146" NA "-7.65909274822343" "-7.5725601393084" "-7.62423913972132" "-7.7687446950712" "-7.48913255869907" "-7.38125279748213" "-7.56961023271092" "-8.06054004653864" "-7.98077621798334" "-7.55347091748207" "-7.55473155524767"
"V4" "-7.84827022108047" "-8.53960678625314" "-7.81346450942831" "-8.11903211305124" "-8.19376879364428" "-9.0543880702023" "-9.18972941807206" "-7.15461535691366" "-8.18294348314812" "-8.31772954495503" "-8.4068871333654" "-8.44604084708815" "-7.71889288109993" "-8.8146275553107" "-8.15961307602864" "-7.55570894466829" "-7.81820038701217" "-8.222851958855" "-8.1937075812011"
"V5" "-7.19838754079711" "-6.73169976376683" "-6.10131155871724" "-6.42544205019136" "-6.93435663786242" "-6.68304800569174" "-6.75710679264305" "-6.1498917837025" "-5.97006434807707" "-6.07129681525537" "-6.7281986462603" "-6.98852387697969" "-6.25973240366421" "-6.59831978879032" "-6.92015180773974" "-7.04091941667682" "-6.26474756284694" "-6.23948853704982" "-6.29250289830856"
"V6" "-6.4619782503255" "-6.46860857122586" "-6.15980318373938" "-6.48728155117965" "-6.29341927884648" "-6.35498366323428" "-6.26386074066616" "-6.77239364105146" "-6.0975780259711" "-6.28322235418195" "-6.40179499322328" "-6.4377516497364" "-6.20670037139077" "-6.1428898415673" "-6.41259300857158" "-6.32669141984081" "-6.04260859566505" "-6.32328693105779" "-6.31527934363365"
"V7" "-5.96474715876927" "-5.99043140490467" "-5.71846511564566" "-6.00521571872081" "-5.84760279407213" "-5.65662733673892" "-6.14107195485379" "-6.17378610390194" "-6.02242266857595" "-5.96630486510525" "-5.92320078601298" "-6.05363089210511" "-6.01462825096068" "-5.88887795833288" "-5.91070131191012" "-5.94759047064246" "-5.78406388062948" "-6.00403968507322" "-5.97914215083313"
"V8" "-5.1621504693984" "-5.09514354086777" "-5.12014421799114" "-5.27683833487091" "-5.15801393901357" "-5.23843465694666" "-5.28742492538161" "-5.28204939408367" "-5.35565023716217" "-5.25823053768407" "-5.23914901558506" "-5.12536121310829" "-5.49552753583574" "-5.00824860984607" "-5.14154774874341" "-5.2474732652248" "-5.01538589685485" "-5.21026191371483" "-5.20645154698056"
"V9" "-4.47528839257167" "-4.46882965662577" "-4.36524064974085" "-4.56065793074765" "-4.35670882668959" "-4.3287923997075" "-4.4330953529479" "-4.4871948241459" "-4.49168068373064" "-4.43910192622615" "-4.46011402258843" "-4.34254329710977" "-4.54329478227" "-4.28224752885425" "-4.34129505851947" "-4.34633216454391" "-4.15276280952051" "-4.38070222862348" "-4.38669445705645"
"V10" "-3.71823776084448" "-3.78282085244633" "-3.69607451404293" "-3.66315326616726" "-3.64546881605151" "-3.81149129634374" "-3.81600916603998" "-3.68051120444342" "-3.74377668341271" "-3.76072700418813" "-3.72855793793211" "-3.62146859470532" "-3.78108564798067" "-3.5614271075658" "-3.63188618989357" "-3.60076699268436" "-3.47340117302602" "-3.64767837217754" "-3.65941386848101"
"V11" "-2.61292240320611" "-2.54426193674671" "-2.53335990749509" "-2.48605938766781" "-2.56288415537039" "-2.51475961293768" "-2.55678676331874" "-2.58225193586582" "-2.41454540363589" "-2.5784773496595" "-2.5603218282068" "-2.63791014582534" "-2.64450795865343" "-2.56024167016161" "-2.49491238863448" "-2.58125037496934" "-2.43085426696414" "-2.52105932105342" "-2.5272995602507"
