"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19"
"" "33001 ITAPERUNA" "33002 SANTO ANTONIO DE PADUA" "33003 CAMPOS DOS GOYTACAZES" "33004 MACAE" "33005 TRES RIOS" "33006 CANTAGALO-CORDEIRO" "33007 NOVA FRIBURGO" "33008 SANTA MARIA MADALENA" "33009 BACIA DE SAO JOAO" "33010 LAGOS" "33011 VALE DO PARAIBA FLUMINENSE" "33012 BARRA DO PIRAI" "33013 BAIA DA ILHA GRANDE" "33014 VASSOURAS" "33015 SERRANA" "33016 MACACU-CACERIBU" "33017 ITAGUAI" "33018 RIO DE JANEIRO" "Total"
"V2" "-4.56896713732413" "-3.81447502950711" "-4.40924297713836" "-4.59966486339274" "-4.06353283865019" "-4.07527499950175" "-4.6276736927114" "-4.88532399201908" "-4.71272184771817" "-4.37456350988187" "-4.47906691871599" "-4.44851637594271" "-4.54329478227" "-4.67135209286939" "-4.40656288732335" "-4.89472550282155" "-4.13387540097874" "-4.39491386892801" "-4.40376325266797"
"V3" "-8.15392513200786" "-8.03576454450103" "-7.67262102471336" "-7.81055542067379" "-7.33302301438648" "-7.07777930796569" "-7.29539580217775" NA "-7.30839394371337" "-7.49681890599876" "-7.80905419303706" "-8.06075052854321" "-7.30242903601208" "-7.60949047672862" "-7.14472283688942" "-7.37775890822787" "-7.13396080433217" "-7.63100329112951" "-7.59587657658806"
"V4" "-8.3387839714422" "-7.66219912439456" "-8.31834728503976" "-8.15009044001316" "-8.19072408953457" "-8.34474275441755" "-7.95997452808054" "-8.2337687092171" "-8.10500553754725" "-8.37310400527497" "-8.55743148620518" "-9.34307769941438" "-8.23199691569902" "-7.94246376567077" "-8.46254203900759" "-8.01572366257427" "-7.97283950943559" "-8.36532094684677" "-8.33729034143249"
"V5" "-6.75304888922116" "-6.67971882453568" "-6.26197926687525" "-6.28555184349497" "-6.81517598230442" "-6.92875544602189" "-6.85335943229187" "-8.27690348126706" "-6.18758964884033" "-6.1720274034123" "-6.49217184514122" "-6.64673422964422" "-5.76934547083996" "-6.27648350214028" "-6.83185917060378" "-6.59612198570784" "-5.9312713115889" "-6.237109664551" "-6.26931630225157"
"V6" "-6.42613240702424" "-6.35224822612246" "-6.20507767939371" "-6.43266045067919" "-6.50537998706632" "-6.07795495508348" "-6.57897339564493" "-6.29480464041647" "-6.61498225541741" "-6.26600470239025" "-6.45192418948532" "-6.49747371228839" "-6.11824567981548" "-6.34157109126243" "-6.65691012832836" "-6.52437776733798" "-6.24658516572032" "-6.31730397213986" "-6.33427419649359"
"V7" "-6.11482026179941" "-5.82750072398661" "-5.80003449582989" "-6.18265000508801" "-5.79517083274714" "-5.88011907911002" "-5.92700765529171" "-5.98026570992231" "-6.34295805778907" "-5.93227779986574" "-6.06110174222387" "-6.16519273885884" "-5.96411370157465" "-6.13626038201043" "-5.94950090029157" "-5.96188234033723" "-5.85902949206124" "-6.01764577366216" "-6.00646860860226"
"V8" "-5.40400341061109" "-5.43052576902229" "-5.06540265130387" "-5.3486115988208" "-5.09804460185118" "-5.15850253815905" "-5.23198488750302" "-5.28550840825546" "-5.38596187640008" "-5.40051053378719" "-5.24413598351041" "-5.01943085531917" "-5.41286884890745" "-5.22664232984115" "-5.1601404394126" "-5.1115484348268" "-5.18050730349939" "-5.27608835397508" "-5.26416323821771"
"V9" "-4.56598084489172" "-4.48280771518911" "-4.44239838001912" "-4.51433331931632" "-4.41725406137464" "-4.2894151909556" "-4.48948209296044" "-4.70378069882107" "-4.50673011317484" "-4.48688395626614" "-4.44423171907567" "-4.49821477366045" "-4.59991410622124" "-4.38717743913948" "-4.34009528654642" "-4.53354780996212" "-4.25384295274646" "-4.40799501063288" "-4.41925703448599"
"V10" "-3.80811214737791" "-3.82933285697992" "-3.62642802224549" "-3.67909335396022" "-3.62364352208592" "-3.96425203209443" "-3.83779465740061" "-3.82907608460722" "-3.4754860698447" "-3.78867272313028" "-3.7679683310397" "-3.7120064529487" "-3.81059604298637" "-3.61461121270753" "-3.65447534334392" "-3.75766631187215" "-3.49475237443955" "-3.71324924586" "-3.71191739835934"
"V11" "-2.71543030839983" "-2.64000925734064" "-2.54061242253284" "-2.56669303706636" "-2.62270294875123" "-2.83559926824205" "-2.53916376078717" "-2.78285141418491" "-2.51829366582074" "-2.66017961399216" "-2.60314599391682" "-2.67645917408356" "-2.60108542960152" "-2.54568048302237" "-2.53047684739993" "-2.59012787998004" "-2.4474261633033" "-2.59171843103923" "-2.59150932453234"
