"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19"
"" "33001 ITAPERUNA" "33002 SANTO ANTONIO DE PADUA" "33003 CAMPOS DOS GOYTACAZES" "33004 MACAE" "33005 TRES RIOS" "33006 CANTAGALO-CORDEIRO" "33007 NOVA FRIBURGO" "33008 SANTA MARIA MADALENA" "33009 BACIA DE SAO JOAO" "33010 LAGOS" "33011 VALE DO PARAIBA FLUMINENSE" "33012 BARRA DO PIRAI" "33013 BAIA DA ILHA GRANDE" "33014 VASSOURAS" "33015 SERRANA" "33016 MACACU-CACERIBU" "33017 ITAGUAI" "33018 RIO DE JANEIRO" "Total"
"V2" "-4.3520359209902" "-4.38070997878913" "-4.22793908416706" "-4.61181472870676" "-4.18876307901594" "-4.4636066216663" "-4.45057823234327" "-4.01766919456313" "-4.60688300399177" "-4.37985035525129" "-4.36097322547605" "-4.5509251711357" "-4.75854134128581" "-4.42184812886055" "-4.32771674674691" "-4.59385642608782" "-4.24979310076496" "-4.4276642406334" "-4.4169166901787"
"V3" "-7.64309950824187" "-7.62819331977799" "-7.61936977304554" "-7.6042966926101" "-7.73718007783463" NA "-7.76395624597838" NA "-8.8378263640077" "-7.79813999572406" "-7.80943309368843" "-7.55171221535131" "-7.42462924128233" "-8.99702338147971" "-7.84007682792882" "-7.3819687842514" "-7.14723139158391" "-7.58080178783508" "-7.62052027801251"
"V4" "-7.72677390773843" NA "-7.8985271276686" "-8.09562047814456" "-7.90590245732612" "-8.34069464792507" "-8.64446000246105" "-8.22790983759748" "-8.71630631085003" "-8.32820949174873" "-8.21106423889421" "-8.4213428657594" "-7.94997356745408" "-8.08815234677937" "-8.18721745383275" "-7.83280751652486" "-8.15980370653964" "-8.38402035519234" "-8.31390026072947"
"V5" "-6.5892883898823" "-6.5592456655765" "-6.49271591215396" "-6.23152305406118" "-6.41350209687531" "-7.71601526664259" "-7.16824085674545" "-6.62751213562735" "-6.90702774166376" "-6.21783283987404" "-6.5029191121218" "-7.0623863628774" "-6.04525472169412" "-6.69452080354471" "-7.16717565401664" "-6.25516824048027" "-6.31048322917678" "-6.27408703525547" "-6.33322627306083"
"V6" "-6.61789196756874" "-6.4093521752147" "-6.30384922810177" "-6.38153687785196" "-6.05447981817176" "-6.45393990993293" "-6.65325565913655" "-6.98656645940643" "-6.48923307457446" "-6.20358344710365" "-6.32573587103444" "-6.87497378945776" "-6.28046975698514" "-7.04071880206594" "-6.74425547642877" "-6.26497524978595" "-6.19476128410327" "-6.27599359060392" "-6.30880354365081"
"V7" "-6.09582456243222" "-6.15108239754231" "-5.83823552425354" "-6.14426092682605" "-5.73485318344756" "-5.92476985695395" "-5.96255053694334" "-6.29940870011466" "-6.23785018215214" "-5.90007927196585" "-6.05558990819405" "-5.86966853601516" "-6.0275329933572" "-6.14544939685966" "-5.95854518221602" "-6.10277682801506" "-5.84054141177159" "-6.01711453464122" "-6.00624465576406"
"V8" "-5.09291326394664" "-5.15950595266965" "-5.10679680554565" "-5.3354291158265" "-5.18219453735178" "-5.3275451343038" "-5.28165635094212" "-5.16112212737019" "-5.33314495990297" "-5.29095085073127" "-5.3491433028325" "-5.25476541209661" "-5.33974458328977" "-5.17427829183235" "-5.19047824916591" "-5.26940955718392" "-5.18470779073116" "-5.27728992868727" "-5.26636201790592"
"V9" "-4.49085727090279" "-4.53474772169155" "-4.36638324767176" "-4.54139704843742" "-4.41316082797961" "-4.50337928146382" "-4.60199683941395" "-4.92510430227706" "-4.52115186832176" "-4.54450114298555" "-4.50586837675089" "-4.41866723747716" "-4.61890156457004" "-4.42187140768265" "-4.43804141401362" "-4.41064792003677" "-4.35508130224866" "-4.43248561071529" "-4.44546202718667"
"V10" "-3.69553663514312" "-3.88089538063519" "-3.6031694193169" "-3.76889892191715" "-3.56368179379893" "-3.76801677467266" "-3.84192288132417" "-3.71693059211144" "-3.58525958293389" "-3.71332453359549" "-3.73496285528925" "-3.7753574547567" "-3.82297476712785" "-3.58668630948449" "-3.69370403047369" "-3.72632074047471" "-3.47056294354804" "-3.68871417739392" "-3.69012920831875"
"V11" "-2.55659857824412" "-2.65492228426324" "-2.50688306234001" "-2.55213195563579" "-2.53358973897808" "-2.56897466479437" "-2.67676762874037" "-2.79379092989038" "-2.54262383771326" "-2.67757775468407" "-2.57515569045497" "-2.66051850399008" "-2.64872858488044" "-2.60765419370693" "-2.56200281944787" "-2.61993324080483" "-2.57106940404132" "-2.57524162799829" "-2.57942877106361"
