"X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19"
"" "33001 ITAPERUNA" "33002 SANTO ANTONIO DE PADUA" "33003 CAMPOS DOS GOYTACAZES" "33004 MACAE" "33005 TRES RIOS" "33006 CANTAGALO-CORDEIRO" "33007 NOVA FRIBURGO" "33008 SANTA MARIA MADALENA" "33009 BACIA DE SAO JOAO" "33010 LAGOS" "33011 VALE DO PARAIBA FLUMINENSE" "33012 BARRA DO PIRAI" "33013 BAIA DA ILHA GRANDE" "33014 VASSOURAS" "33015 SERRANA" "33016 MACACU-CACERIBU" "33017 ITAGUAI" "33018 RIO DE JANEIRO" "Total"
"V2" "-4.54840385213748" "-4.3760879831063" "-4.23817430681659" "-4.45807787052828" "-4.06677500818393" "-4.56781439944432" "-4.60826882850873" "-4.58496747867057" "-4.83719723882317" "-4.39422466258484" "-4.48211592888144" "-4.38718571748391" "-5.27865157199509" "-4.30105757214021" "-4.45227442618178" "-4.3123958046326" "-4.31748811353631" "-4.36589648902114" "-4.38686921543887"
"V3" "-9.2529208195113" NA "-7.86373364795065" "-7.47559688220236" "-7.04740851979732" "-7.48493028328966" "-7.9912539298402" NA "-7.08231955297963" "-7.70692213290773" "-7.95269627938417" "-7.54960916515453" "-8.49002752334347" "-7.89642868601691" "-7.36668216195699" "-8.06761944368201" "-7.8146688490437" "-7.52092801970345" "-7.57916015753278"
"V4" "-7.94208580367119" "-7.82989553564518" "-8.06847257463712" "-8.5005442526792" "-7.90313441717526" "-9.04452188728124" "-8.07679151342718" "-7.54934597262768" "-8.89432740975634" "-8.26931774102567" "-8.2171348478964" "-8.09842571206819" "-8.34699781442012" "-9.20613152720213" "-8.73472100394481" "-8.242427344231" "-8.05803957819457" "-8.23526987491181" "-8.24062889898118"
"V5" "-6.8693955284275" "-6.91846245789053" "-6.39223958498409" "-6.18757942603427" "-6.87486011727787" "-6.66323911859506" "-7.25033975016218" "-6.92755790627832" "-6.3535622612151" "-6.11332729970492" "-6.40891915014721" "-6.50226517056147" "-6.12869956135686" "-6.5179433341666" "-6.81450322075572" "-6.61679004507144" "-6.01383618771694" "-6.2111831281927" "-6.26337846560391"
"V6" "-6.41429435226141" "-6.0892608115306" "-6.32769732968327" "-6.28076330267729" "-6.29084423920037" "-7.38750294717727" "-6.81319731619164" "-6.29940870011466" "-6.3097451030594" "-6.26598071927225" "-6.43453769931759" "-6.60599255583583" "-6.18509242778059" "-6.57066179679627" "-6.71998411742062" "-6.38807334935525" "-6.10149960392518" "-6.32119050768079" "-6.33823102044612"
"V7" "-5.89105208706752" "-5.8959680754426" "-5.86542152999873" "-6.08910561218348" "-5.82856191229118" "-6.07377740331606" "-6.0394333559951" "-6.17748296578326" "-6.01025039749907" "-5.95522826499566" "-6.08829490666039" "-6.06705853403258" "-5.98838689933822" "-5.99080026402082" "-6.08113756616035" "-6.27885245865163" "-5.69821142960675" "-6.03342805959689" "-6.01887910130941"
"V8" "-5.16617873180882" "-5.23761708397466" "-5.14708704676541" "-5.30653352131938" "-5.17057489999708" "-5.19772325131233" "-5.21820297171722" "-5.23898267328549" "-5.46443694876571" "-5.24434148244774" "-5.33194924279875" "-5.21602212382121" "-5.35172367517474" "-5.14194779160761" "-5.13465600122417" "-5.28288641951749" "-5.02505907136572" "-5.26315473648335" "-5.25148648200929"
"V9" "-4.57783268532028" "-4.42213328960088" "-4.36389640332441" "-4.46651690034906" "-4.44672790298408" "-4.57014843704057" "-4.58347899682004" "-4.39248313803019" "-4.45504365646056" "-4.49761389919495" "-4.51890788746989" "-4.49282963020645" "-4.58625365248132" "-4.41294731353315" "-4.4687951396367" "-4.51813167158818" "-4.16746821095693" "-4.44247162078953" "-4.44823358847832"
"V10" "-3.88907718844925" "-3.82884549894924" "-3.64276214111957" "-3.79680564113759" "-3.68588584730624" "-3.96756282610202" "-3.81881613974523" "-3.79323946943818" "-3.60132680512192" "-3.75424131832019" "-3.72218139830704" "-3.71901882518036" "-3.85032489095793" "-3.67596750515404" "-3.62178623217616" "-3.61545805939879" "-3.46699399732275" "-3.71622319443263" "-3.71400252701263"
"V11" "-2.57875889085908" "-2.51108913573364" "-2.54951695242272" "-2.54296441043579" "-2.51732463501393" "-2.64524929986318" "-2.59136825394059" "-2.6615582789061" "-2.50329887240528" "-2.60772556075328" "-2.55075284773614" "-2.59859063799446" "-2.64048132415991" "-2.61335711480713" "-2.57498365875465" "-2.53738645460544" "-2.46044182424743" "-2.60450991265458" "-2.59445865665134"
