06.Yamagata.ken, Death Rates (period 1x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947        0   0.105381     0.121901     0.113877
   1947        1   0.038338     0.037455     0.037887
   1947        2   0.017439     0.019756     0.018616
   1947        3   0.013193     0.011754     0.012464
   1947        4   0.007397     0.008296     0.007852
   1947        5   0.003912     0.006450     0.005196
   1947        6   0.003892     0.004058     0.003975
   1947        7   0.003647     0.003479     0.003562
   1947        8   0.001722     0.002288     0.002007
   1947        9   0.002108     0.002256     0.002182
   1947       10   0.001516     0.002140     0.001831
   1947       11   0.001806     0.002188     0.002000
   1947       12   0.001688     0.002097     0.001895
   1947       13   0.002223     0.002055     0.002139
   1947       14   0.002405     0.002917     0.002662
   1947       15   0.002754     0.003056     0.002904
   1947       16   0.003758     0.003336     0.003550
   1947       17   0.004229     0.003953     0.004094
   1947       18   0.003783     0.004056     0.003915
   1947       19   0.005051     0.006021     0.005518
   1947       20   0.006121     0.006581     0.006341
   1947       21   0.006675     0.007834     0.007222
   1947       22   0.008276     0.009077     0.008650
   1947       23   0.008484     0.008680     0.008573
   1947       24   0.007939     0.009659     0.008685
   1947       25   0.007434     0.009521     0.008336
   1947       26   0.007235     0.009020     0.008017
   1947       27   0.008442     0.007491     0.008014
   1947       28   0.009303     0.006439     0.007988
   1947       29   0.008695     0.007338     0.008067
   1947       30   0.007203     0.007562     0.007369
   1947       31   0.007788     0.007932     0.007854
   1947       32   0.009621     0.008398     0.009047
   1947       33   0.010139     0.008544     0.009380
   1947       34   0.008759     0.011759     0.010187
   1947       35   0.006667     0.006811     0.006735
   1947       36   0.008035     0.010304     0.009102
   1947       37   0.008984     0.008832     0.008912
   1947       38   0.011140     0.008623     0.009938
   1947       39   0.009049     0.006999     0.008062
   1947       40   0.010914     0.011997     0.011447
   1947       41   0.008393     0.009397     0.008889
   1947       42   0.010672     0.009738     0.010218
   1947       43   0.008057     0.012553     0.010269
   1947       44   0.009421     0.011238     0.010319
   1947       45   0.008087     0.011441     0.009762
   1947       46   0.011819     0.012677     0.012246
   1947       47   0.012969     0.014179     0.013573
   1947       48   0.011752     0.016070     0.013923
   1947       49   0.012794     0.018202     0.015513
   1947       50   0.012951     0.016931     0.014968
   1947       51   0.013848     0.017408     0.015640
   1947       52   0.014777     0.020633     0.017698
   1947       53   0.016035     0.022442     0.019251
   1947       54   0.018137     0.025698     0.021907
   1947       55   0.019422     0.028333     0.023814
   1947       56   0.022692     0.028104     0.025347
   1947       57   0.021952     0.027184     0.024481
   1947       58   0.022343     0.041522     0.031528
   1947       59   0.025691     0.035838     0.030523
   1947       60   0.034681     0.042001     0.038135
   1947       61   0.030576     0.039465     0.034726
   1947       62   0.037124     0.055478     0.045504
   1947       63   0.040253     0.055904     0.047210
   1947       64   0.036805     0.063008     0.048255
   1947       65   0.043266     0.072240     0.055894
   1947       66   0.046936     0.073053     0.058300
   1947       67   0.044426     0.091081     0.064255
   1947       68   0.055535     0.080399     0.065881
   1947       69   0.056776     0.087022     0.069265
   1947       70   0.085476     0.103921     0.092944
   1947       71   0.080550     0.111997     0.092889
   1947       72   0.087185     0.129591     0.103548
   1947       73   0.085474     0.138381     0.106105
   1947       74   0.107492     0.139071     0.119667
   1947       75   0.127529     0.150753     0.136210
   1947       76   0.134074     0.175189     0.148804
   1947       77   0.131457     0.163655     0.142625
   1947       78   0.143733     0.182913     0.156828
   1947       79   0.185234     0.213067     0.194318
   1947       80   0.175797     0.193839     0.181426
   1947       81   0.193813     0.250498     0.210858
   1947       82   0.170897     0.273075     0.200813
   1947       83   0.238781     0.289244     0.254867
   1947       84   0.248355     0.321123     0.269607
   1947       85   0.300845     0.456297     0.340171
   1947       86   0.235500     0.295863     0.250329
   1947       87   0.336422     0.310513     0.330205
   1947       88   0.269119     0.121457     0.229295
   1947       89   0.391794     0.361882     0.383862
   1947       90   0.558096     0.651042     0.582558
   1947       91   0.368588     1.024940     0.519931
   1947       92   0.444939     0.513699     0.453613
   1947       93   0.493726     0.000000     0.417682
   1947       94   0.992392     0.000000     0.687916
   1947       95   0.986842     0.000000     0.384862
   1947       96   0.000000     0.000000     0.000000
   1947       97   3.015075            .     3.015075
   1947       98   0.000000            .     0.000000
   1947       99   3.973510     3.000000     3.418803
   1947      100   0.000000            .     0.000000
   1947      101   0.000000            .     0.000000
   1947      102   0.000000            .     0.000000
   1947      103   0.000000            .     0.000000
   1947      104          .            .            .
   1947      105          .            .            .
   1947      106          .            .            .
   1947      107          .            .            .
   1947      108          .            .            .
   1947      109          .            .            .
   1947      110+  0.000000            .     0.000000
   1948        0   0.083610     0.089035     0.086403
   1948        1   0.027039     0.028199     0.027635
   1948        2   0.012843     0.009791     0.011285
   1948        3   0.006948     0.007944     0.007454
   1948        4   0.005056     0.003765     0.004401
   1948        5   0.002910     0.004108     0.003516
   1948        6   0.002207     0.003358     0.002789
   1948        7   0.002989     0.002454     0.002719
   1948        8   0.001859     0.002472     0.002168
   1948        9   0.001724     0.001834     0.001779
   1948       10   0.001987     0.001466     0.001724
   1948       11   0.001943     0.001310     0.001624
   1948       12   0.001809     0.001461     0.001633
   1948       13   0.001495     0.001782     0.001640
   1948       14   0.002228     0.001794     0.002009
   1948       15   0.002344     0.002126     0.002234
   1948       16   0.003038     0.002159     0.002600
   1948       17   0.003841     0.003638     0.003741
   1948       18   0.003440     0.003661     0.003548
   1948       19   0.003426     0.004793     0.004086
   1948       20   0.005984     0.004416     0.005230
   1948       21   0.006780     0.006706     0.006745
   1948       22   0.007039     0.007532     0.007271
   1948       23   0.008003     0.005871     0.007008
   1948       24   0.006431     0.008109     0.007190
   1948       25   0.007908     0.006451     0.007276
   1948       26   0.008559     0.007936     0.008290
   1948       27   0.007681     0.006691     0.007247
   1948       28   0.008297     0.006237     0.007370
   1948       29   0.008439     0.009108     0.008746
   1948       30   0.007803     0.008235     0.008003
   1948       31   0.007134     0.008320     0.007681
   1948       32   0.008319     0.007044     0.007727
   1948       33   0.007950     0.007804     0.007882
   1948       34   0.007457     0.010357     0.008835
   1948       35   0.008342     0.005994     0.007225
   1948       36   0.008881     0.008070     0.008498
   1948       37   0.008599     0.008004     0.008319
   1948       38   0.006542     0.006925     0.006722
   1948       39   0.007820     0.007718     0.007771
   1948       40   0.009516     0.009141     0.009335
   1948       41   0.008404     0.007473     0.007946
