12.Chiba.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.086882     0.105103     0.096167
   1947     1-4    0.014430     0.015636     0.015038
   1947     5-9    0.003244     0.003675     0.003461
   1947    10-14   0.001660     0.001879     0.001769
   1947    15-19   0.004137     0.004847     0.004489
   1947    20-24   0.006322     0.009312     0.007721
   1947    25-29   0.006563     0.009757     0.007974
   1947    30-34   0.006880     0.007996     0.007392
   1947    35-39   0.006382     0.008197     0.007249
   1947    40-44   0.006775     0.009094     0.007942
   1947    45-49   0.008694     0.011265     0.009997
   1947    50-54   0.011818     0.017529     0.014696
   1947    55-59   0.014920     0.026292     0.020476
   1947    60-64   0.025299     0.040763     0.032414
   1947    65-69   0.037506     0.062577     0.048415
   1947    70-74   0.058239     0.090140     0.071110
   1947    75-79   0.102612     0.137070     0.115395
   1947    80-84   0.162582     0.225461     0.182378
   1947    85-89   0.238251     0.309439     0.257342
   1947    90-94   0.313224     0.399068     0.333828
   1947    95-99   0.438404     0.510042     0.456756
   1947   100-104  0.000000            .     0.000000
   1947   105-109  1.115242            .     1.115242
   1947   110+     0.000000     3.000000     2.830189
   1948     0      0.058273     0.073128     0.065825
   1948     1-4    0.007932     0.008596     0.008267
   1948     5-9    0.002279     0.002990     0.002637
   1948    10-14   0.001581     0.001558     0.001570
   1948    15-19   0.003342     0.003866     0.003602
   1948    20-24   0.006058     0.008635     0.007288
   1948    25-29   0.005866     0.008473     0.007011
   1948    30-34   0.006029     0.007505     0.006701
   1948    35-39   0.006314     0.007847     0.007038
   1948    40-44   0.007132     0.008837     0.007983
   1948    45-49   0.007902     0.010346     0.009137
   1948    50-54   0.011258     0.015127     0.013208
   1948    55-59   0.014294     0.022308     0.018222
   1948    60-64   0.022582     0.034626     0.028178
   1948    65-69   0.036774     0.053521     0.044052
   1948    70-74   0.054865     0.083021     0.066200
   1948    75-79   0.087529     0.117852     0.098797
   1948    80-84   0.136542     0.191197     0.153747
   1948    85-89   0.230265     0.281903     0.244076
   1948    90-94   0.271055     0.331217     0.284828
   1948    95-99   0.503667     0.221239     0.428989
   1948   100-104  0.946372     0.000000     0.628272
   1948   105-109  0.000000            .     0.000000
   1948   110+     0.000000            .     0.000000
   1949     0      0.061865     0.073196     0.067626
   1949     1-4    0.010216     0.010345     0.010281
   1949     5-9    0.002421     0.002571     0.002496
   1949    10-14   0.001368     0.001525     0.001447
   1949    15-19   0.002727     0.002931     0.002828
   1949    20-24   0.004877     0.007012     0.005912
   1949    25-29   0.005696     0.007369     0.006431
   1949    30-34   0.005300     0.007063     0.006098
   1949    35-39   0.005955     0.007084     0.006483
   1949    40-44   0.006579     0.007796     0.007180
   1949    45-49   0.008062     0.010247     0.009164
   1949    50-54   0.010843     0.014215     0.012545
   1949    55-59   0.014589     0.021578     0.018032
   1949    60-64   0.021758     0.034551     0.027746
   1949    65-69   0.033972     0.053823     0.042595
   1949    70-74   0.052747     0.072973     0.060944
   1949    75-79   0.085753     0.109420     0.094585
   1949    80-84   0.142844     0.179394     0.154472
   1949    85-89   0.227964     0.254471     0.234998
   1949    90-94   0.351973     0.447465     0.372576
   1949    95-99   0.266193     0.232266     0.256213
   1949   100-104  0.956938     0.000000     0.547445
   1949   105-109  0.000000            .     0.000000
   1949   110+     0.000000            .     0.000000
   1950     0      0.061241     0.071075     0.066253
   1950     1-4    0.009952     0.010483     0.010221
   1950     5-9    0.002530     0.002473     0.002501
   1950    10-14   0.001212     0.001387     0.001300
   1950    15-19   0.002430     0.002427     0.002429
   1950    20-24   0.004088     0.004792     0.004433
   1950    25-29   0.005380     0.005237     0.005316
   1950    30-34   0.004679     0.004964     0.004807
   1950    35-39   0.005386     0.006516     0.005910
   1950    40-44   0.005877     0.006411     0.006138
   1950    45-49   0.007444     0.009093     0.008273
   1950    50-54   0.010377     0.013641     0.012024
   1950    55-59   0.013765     0.020448     0.017073
   1950    60-64   0.023781     0.033171     0.028201
   1950    65-69   0.037516     0.055506     0.045332
   1950    70-74   0.057310     0.087086     0.069448
   1950    75-79   0.091398     0.125620     0.104142
   1950    80-84   0.157806     0.199967     0.171403
   1950    85-89   0.251642     0.288698     0.261490
   1950    90-94   0.360109     0.425462     0.374405
   1950    95-99   0.319890     0.360902     0.331181
   1950   100-104  0.257843     1.663586     0.704019
   1950   105-109  0.000000            .     0.000000
   1950   110+     0.000000            .     0.000000
   1951     0      0.060652     0.067056     0.063911
   1951     1-4    0.008670     0.008669     0.008669
   1951     5-9    0.001980     0.002250     0.002116
   1951    10-14   0.000994     0.001160     0.001077
   1951    15-19   0.001543     0.002023     0.001782
   1951    20-24   0.002797     0.003622     0.003205
   1951    25-29   0.004058     0.004575     0.004294
   1951    30-34   0.003903     0.004242     0.004054
   1951    35-39   0.004498     0.005077     0.004765
   1951    40-44   0.005333     0.005896     0.005606
   1951    45-49   0.006179     0.008634     0.007412
   1951    50-54   0.009660     0.012096     0.010888
   1951    55-59   0.015011     0.019437     0.017209
   1951    60-64   0.020206     0.034453     0.026960
   1951    65-69   0.033958     0.050116     0.041025
   1951    70-74   0.054068     0.084143     0.066309
   1951    75-79   0.091291     0.122805     0.102952
   1951    80-84   0.151849     0.179840     0.160984
   1951    85-89   0.223157     0.283786     0.239229
   1951    90-94   0.300923     0.306592     0.302173
   1951    95-99   0.546262     0.590032     0.556633
   1951   100-104  0.972662     0.000000     0.644423
   1951   105-109  0.950495            .     0.950495
   1951   110+     0.960000            .     0.960000
   1952     0      0.051193     0.064132     0.057758
   1952     1-4    0.006539     0.006690     0.006616
   1952     5-9    0.001591     0.002031     0.001813
   1952    10-14   0.000906     0.001133     0.001019
   1952    15-19   0.001310     0.001549     0.001429
   1952    20-24   0.002597     0.002841     0.002718
   1952    25-29   0.002982     0.003794     0.003362
   1952    30-34   0.003485     0.003789     0.003620
   1952    35-39   0.003678     0.004151     0.003895
   1952    40-44   0.004544     0.005262     0.004886
   1952    45-49   0.006013     0.007547     0.006783
   1952    50-54   0.008942     0.012058     0.010513
   1952    55-59   0.013282     0.018483     0.015873
   1952    60-64   0.019112     0.029971     0.024298
   1952    65-69   0.032302     0.051530     0.040800
   1952    70-74   0.054879     0.079620     0.064961
   1952    75-79   0.086944     0.118230     0.098469
   1952    80-84   0.141228     0.185062     0.155681
   1952    85-89   0.230628     0.309274     0.251432
   1952    90-94   0.348569     0.400236     0.360124
   1952    95-99   0.419027     0.420875     0.419427
   1952   100-104  0.304969     0.465116     0.372904
   1952   105-109  0.188482            .     0.188482
   1952   110+     0.352941            .     0.352941
   1953     0      0.058968     0.063621     0.061337
   1953     1-4    0.006516     0.006449     0.006482
   1953     5-9    0.002156     0.002192     0.002174
   1953    10-14   0.000756     0.000815     0.000786
   1953    15-19   0.001545     0.001657     0.001600
   1953    20-24   0.002273     0.002862     0.002567
   1953    25-29   0.002942     0.002963     0.002952
   1953    30-34   0.003641     0.003263     0.003475
   1953    35-39   0.003480     0.004012     0.003722
   1953    40-44   0.004674     0.004422     0.004555
   1953    45-49   0.005648     0.007729     0.006685
   1953    50-54   0.009901     0.012245     0.011082
   1953    55-59   0.012873     0.019972     0.016418
   1953    60-64   0.020320     0.032687     0.026261
   1953    65-69   0.034213     0.053439     0.042813
   1953    70-74   0.057406     0.087722     0.069736
   1953    75-79   0.096200     0.126962     0.107552
   1953    80-84   0.150587     0.189122     0.163345
   1953    85-89   0.262828     0.306791     0.274558
   1953    90-94   0.419967     0.452066     0.426903
   1953    95-99   0.485932     0.713929     0.531541
   1953   100-104  0.593443     1.227273     0.812723
   1953   105-109  0.591133     6.000000     0.796209
   1953   110+     3.000000            .     3.000000
   1954     0      0.047910     0.058642     0.053408
