22.Shizuoka.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.077728     0.084972     0.081437
   1947     1-4    0.014601     0.015019     0.014813
   1947     5-9    0.002809     0.003354     0.003085
   1947    10-14   0.001538     0.001682     0.001610
   1947    15-19   0.003549     0.003998     0.003768
   1947    20-24   0.006105     0.008114     0.007050
   1947    25-29   0.006838     0.008331     0.007487
   1947    30-34   0.006123     0.007032     0.006539
   1947    35-39   0.006002     0.007614     0.006776
   1947    40-44   0.006714     0.009060     0.007893
   1947    45-49   0.008723     0.010916     0.009838
   1947    50-54   0.010647     0.015377     0.013031
   1947    55-59   0.015398     0.022955     0.019163
   1947    60-64   0.025713     0.036950     0.031072
   1947    65-69   0.036600     0.058262     0.046565
   1947    70-74   0.058823     0.084969     0.070233
   1947    75-79   0.096891     0.132623     0.111395
   1947    80-84   0.161143     0.188887     0.171442
   1947    85-89   0.228218     0.281955     0.246424
   1947    90-94   0.426614     0.285429     0.381642
   1947    95-99   0.345075     0.162470     0.281743
   1947   100-104  0.000000     0.000000     0.000000
   1947   105-109  0.000000            .     0.000000
   1947   110+     0.000000     0.000000     0.000000
   1948     0      0.050189     0.062873     0.056658
   1948     1-4    0.007670     0.008725     0.008206
   1948     5-9    0.002136     0.002438     0.002289
   1948    10-14   0.001304     0.001432     0.001368
   1948    15-19   0.002890     0.002988     0.002939
   1948    20-24   0.005633     0.006655     0.006122
   1948    25-29   0.005425     0.007870     0.006478
   1948    30-34   0.005309     0.007023     0.006091
   1948    35-39   0.004745     0.006003     0.005341
   1948    40-44   0.005835     0.007213     0.006523
   1948    45-49   0.006815     0.009404     0.008128
   1948    50-54   0.009724     0.013172     0.011460
   1948    55-59   0.013298     0.019151     0.016219
   1948    60-64   0.021354     0.029575     0.025310
   1948    65-69   0.031568     0.045652     0.038018
   1948    70-74   0.049387     0.065752     0.056510
   1948    75-79   0.077147     0.100492     0.086652
   1948    80-84   0.124837     0.147215     0.133204
   1948    85-89   0.182946     0.211973     0.192618
   1948    90-94   0.284425     0.357790     0.308479
   1948    95-99   0.361598     0.398565     0.373134
   1948   100-104  0.000000     0.918836     0.376176
   1948   105-109  2.334630            .     2.334630
   1948   110+     0.000000     0.000000     0.000000
   1949     0      0.051990     0.063771     0.057987
   1949     1-4    0.010590     0.010451     0.010519
   1949     5-9    0.002032     0.002251     0.002143
   1949    10-14   0.000984     0.001311     0.001149
   1949    15-19   0.002361     0.002500     0.002430
   1949    20-24   0.003933     0.005889     0.004878
   1949    25-29   0.005253     0.006544     0.005813
   1949    30-34   0.004707     0.005981     0.005283
   1949    35-39   0.005077     0.005907     0.005466
   1949    40-44   0.005533     0.007168     0.006343
   1949    45-49   0.006325     0.009040     0.007695
   1949    50-54   0.009113     0.012398     0.010770
   1949    55-59   0.012895     0.019289     0.016090
   1949    60-64   0.020944     0.026847     0.023807
   1949    65-69   0.032907     0.044040     0.037999
   1949    70-74   0.048493     0.068094     0.057058
   1949    75-79   0.076586     0.096733     0.084849
   1949    80-84   0.131913     0.173617     0.147457
   1949    85-89   0.219487     0.207950     0.215606
   1949    90-94   0.314988     0.254381     0.294784
   1949    95-99   0.288154     0.344788     0.306111
   1949   100-104  0.571973     0.000000     0.292969
   1949   105-109  0.000000            .     0.000000
   1949   110+     0.000000     0.000000     0.000000
   1950     0      0.052543     0.059718     0.056208
   1950     1-4    0.009243     0.008974     0.009106
   1950     5-9    0.001808     0.002273     0.002043
   1950    10-14   0.000863     0.001104     0.000985
   1950    15-19   0.001787     0.002071     0.001928
   1950    20-24   0.003356     0.004808     0.004061
   1950    25-29   0.004052     0.005695     0.004781
   1950    30-34   0.004145     0.005378     0.004696
   1950    35-39   0.004207     0.005553     0.004830
   1950    40-44   0.005347     0.006143     0.005739
   1950    45-49   0.006160     0.008684     0.007426
   1950    50-54   0.008592     0.011424     0.010024
   1950    55-59   0.012312     0.017378     0.014842
   1950    60-64   0.020332     0.026671     0.023419
   1950    65-69   0.030796     0.047934     0.038645
   1950    70-74   0.051104     0.073709     0.061019
   1950    75-79   0.084366     0.109749     0.094809
   1950    80-84   0.138455     0.171779     0.150793
   1950    85-89   0.216099     0.230353     0.220937
   1950    90-94   0.345823     0.367081     0.352819
   1950    95-99   0.291314     0.888180     0.458044
   1950   100-104  0.471328     1.104972     0.763035
   1950   105-109  0.000000     0.000000     0.000000
   1950   110+     0.000000     0.000000     0.000000
   1951     0      0.044405     0.054520     0.049590
   1951     1-4    0.006530     0.006967     0.006752
   1951     5-9    0.001400     0.001630     0.001517
   1951    10-14   0.000944     0.000775     0.000859
   1951    15-19   0.001402     0.001739     0.001570
   1951    20-24   0.002845     0.003297     0.003066
   1951    25-29   0.003681     0.004046     0.003849
   1951    30-34   0.003362     0.004256     0.003756
   1951    35-39   0.004123     0.004582     0.004334
   1951    40-44   0.004797     0.005387     0.005085
   1951    45-49   0.006185     0.008085     0.007137
   1951    50-54   0.007950     0.011708     0.009852
   1951    55-59   0.012578     0.017078     0.014823
   1951    60-64   0.020507     0.029710     0.025004
   1951    65-69   0.030425     0.043952     0.036647
   1951    70-74   0.051236     0.066980     0.058149
   1951    75-79   0.079801     0.111662     0.092860
   1951    80-84   0.128936     0.170065     0.144123
   1951    85-89   0.213823     0.233016     0.220363
   1951    90-94   0.372275     0.395982     0.379935
   1951    95-99   0.694593     0.372001     0.611217
   1951   100-104  0.456522     0.570071     0.505653
   1951   105-109  0.452830     3.000000     0.737430
   1951   110+     0.600000     1.500000     1.114286
   1952     0      0.041117     0.048242     0.044756
   1952     1-4    0.005022     0.005487     0.005259
   1952     5-9    0.001158     0.001493     0.001328
   1952    10-14   0.000717     0.000832     0.000775
   1952    15-19   0.001298     0.001575     0.001435
   1952    20-24   0.002144     0.002727     0.002432
   1952    25-29   0.002895     0.003298     0.003086
   1952    30-34   0.003001     0.003565     0.003247
   1952    35-39   0.003230     0.003884     0.003530
   1952    40-44   0.004153     0.004759     0.004444
   1952    45-49   0.005911     0.007088     0.006501
   1952    50-54   0.007515     0.010349     0.008950
   1952    55-59   0.011260     0.017584     0.014414
   1952    60-64   0.017488     0.025499     0.021413
   1952    65-69   0.030338     0.043121     0.036269
   1952    70-74   0.048119     0.067656     0.056690
   1952    75-79   0.077242     0.105917     0.088934
   1952    80-84   0.122005     0.157915     0.135288
   1952    85-89   0.199694     0.244433     0.214862
   1952    90-94   0.313762     0.329110     0.318717
   1952    95-99   0.427250     0.104949     0.314272
   1952   100-104  0.440816     0.955836     0.616460
   1952   105-109  0.257143            .     0.257143
   1952   110+     0.750000            .     0.750000
   1953     0      0.039074     0.048597     0.043916
   1953     1-4    0.004578     0.004902     0.004743
   1953     5-9    0.001229     0.001632     0.001434
   1953    10-14   0.000582     0.000697     0.000640
   1953    15-19   0.001323     0.001468     0.001395
   1953    20-24   0.002195     0.002819     0.002505
   1953    25-29   0.002574     0.003088     0.002825
   1953    30-34   0.003131     0.003238     0.003177
   1953    35-39   0.003464     0.003946     0.003685
   1953    40-44   0.003932     0.004778     0.004335
   1953    45-49   0.005974     0.008094     0.007032
   1953    50-54   0.007830     0.011690     0.009781
   1953    55-59   0.011240     0.017376     0.014301
   1953    60-64   0.017689     0.026916     0.022215
   1953    65-69   0.031503     0.046930     0.038743
   1953    70-74   0.055070     0.078485     0.065292
   1953    75-79   0.086207     0.120810     0.100238
   1953    80-84   0.139962     0.188003     0.157740
   1953    85-89   0.235394     0.273816     0.248229
   1953    90-94   0.316110     0.320576     0.317536
   1953    95-99   0.406706     1.054987     0.612029
   1953   100-104  0.420971     0.000000     0.285565
   1953   105-109  0.315789     0.000000     0.287425
   1953   110+     3.000000            .     3.000000
   1954     0      0.036027     0.044759     0.040471
   1954     1-4    0.003717     0.004379     0.004055
   1954     5-9    0.001296     0.001604     0.001453
   1954    10-14   0.000611     0.000781     0.000697
   1954    15-19   0.001058     0.001849     0.001449
   1954    20-24   0.002032     0.002885     0.002455
   1954    25-29   0.002570     0.002995     0.002782
   1954    30-34   0.002662     0.003318     0.002951
   1954    35-39   0.002901     0.003462     0.003157
   1954    40-44   0.003264     0.005008     0.004087
   1954    45-49   0.004687     0.007127     0.005897
   1954    50-54   0.007645     0.010122     0.008894
   1954    55-59   0.010750     0.016679     0.013715
   1954    60-64   0.016455     0.026711     0.021489
   1954    65-69   0.027476     0.041115     0.033934
   1954    70-74   0.047218     0.067638     0.056113
   1954    75-79   0.077983     0.110151     0.091020
   1954    80-84   0.124142     0.154656     0.135466
   1954    85-89   0.187214     0.220019     0.197996
   1954    90-94   0.281508     0.339418     0.299896
   1954    95-99   0.462265     0.802538     0.538851
   1954   100-104  0.303562     1.240000     0.480101
   1954   105-109  0.152866     0.807692     0.315789
   1954   110+     0.000000            .     0.000000
   1955     0      0.035511     0.041277     0.038459
   1955     1-4    0.003393     0.003569     0.003482
   1955     5-9    0.001079     0.001306     0.001195
   1955    10-14   0.000546     0.000772     0.000660
   1955    15-19   0.001073     0.001588     0.001327
   1955    20-24   0.001919     0.002886     0.002396
   1955    25-29   0.002228     0.002898     0.002565
   1955    30-34   0.002387     0.002802     0.002576
   1955    35-39   0.002962     0.003428     0.003173
   1955    40-44   0.003726     0.004593     0.004131
   1955    45-49   0.004955     0.006850     0.005891
   1955    50-54   0.007025     0.010360     0.008698
   1955    55-59   0.010731     0.015643     0.013196
   1955    60-64   0.016528     0.024997     0.020685
   1955    65-69   0.027392     0.041074     0.033886
   1955    70-74   0.045506     0.069156     0.055841
   1955    75-79   0.074495     0.105327     0.087006
   1955    80-84   0.116882     0.150451     0.129361
   1955    85-89   0.207747     0.251328     0.221832
   1955    90-94   0.299634     0.320041     0.306053
   1955    95-99   0.350479     0.532240     0.389381
   1955   100-104  0.413645     1.671141     0.535193
   1955   105-109  0.250000     3.600000     0.745562
   1955   110+     0.000000            .     0.000000
   1956     0      0.032877     0.039873     0.036465
   1956     1-4    0.002856     0.003336     0.003100
   1956     5-9    0.000875     0.001269     0.001076
   1956    10-14   0.000519     0.000790     0.000656
   1956    15-19   0.000908     0.001402     0.001151
   1956    20-24   0.001757     0.002779     0.002260
   1956    25-29   0.001823     0.002593     0.002212
   1956    30-34   0.002400     0.002532     0.002462
   1956    35-39   0.002434     0.003499     0.002909
   1956    40-44   0.003330     0.004175     0.003721
   1956    45-49   0.005372     0.006763     0.006053
   1956    50-54   0.007527     0.010938     0.009236
   1956    55-59   0.010449     0.016025     0.013254
   1956    60-64   0.015609     0.024862     0.020148
   1956    65-69   0.029616     0.043980     0.036441
