19.Yamanashi.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.073569     0.086487     0.080150
   1947     1-4    0.013635     0.014505     0.014076
   1947     5-9    0.003175     0.003326     0.003251
   1947    10-14   0.001545     0.001827     0.001688
   1947    15-19   0.003061     0.003838     0.003438
   1947    20-24   0.006675     0.008206     0.007383
   1947    25-29   0.007043     0.008174     0.007542
   1947    30-34   0.007549     0.007170     0.007375
   1947    35-39   0.007882     0.007218     0.007572
   1947    40-44   0.008922     0.009435     0.009175
   1947    45-49   0.008569     0.012056     0.010308
   1947    50-54   0.013067     0.016886     0.014961
   1947    55-59   0.018211     0.024825     0.021394
   1947    60-64   0.029950     0.038709     0.034000
   1947    65-69   0.042203     0.063655     0.051840
   1947    70-74   0.068722     0.098015     0.081497
   1947    75-79   0.106535     0.159855     0.126493
   1947    80-84   0.190707     0.214598     0.198834
   1947    85-89   0.265285     0.324399     0.284556
   1947    90-94   0.309505     0.461538     0.355276
   1947    95-99   0.749169     0.384862     0.684504
   1947   100-104  0.000000     0.000000     0.000000
   1947   105-109  0.000000            .     0.000000
   1947   110+            .            .            .
   1948     0      0.049951     0.059066     0.054588
   1948     1-4    0.006988     0.009073     0.008044
   1948     5-9    0.001878     0.002497     0.002191
   1948    10-14   0.001500     0.001463     0.001481
   1948    15-19   0.002421     0.002989     0.002701
   1948    20-24   0.005845     0.006368     0.006090
   1948    25-29   0.006751     0.007686     0.007161
   1948    30-34   0.006041     0.006866     0.006416
   1948    35-39   0.006516     0.006979     0.006730
   1948    40-44   0.007320     0.007416     0.007367
   1948    45-49   0.009454     0.010105     0.009778
   1948    50-54   0.010952     0.013092     0.012016
   1948    55-59   0.018120     0.021070     0.019543
   1948    60-64   0.023898     0.033245     0.028253
   1948    65-69   0.038079     0.055745     0.045965
   1948    70-74   0.060207     0.076410     0.067223
   1948    75-79   0.089080     0.119099     0.100538
   1948    80-84   0.141625     0.167196     0.150482
   1948    85-89   0.228551     0.308473     0.253390
   1948    90-94   0.378274     0.218411     0.330934
   1948    95-99   0.248173     0.000000     0.176644
   1948   100-104  0.000000     0.000000     0.000000
   1948   105-109  0.000000            .     0.000000
   1948   110+            .            .            .
   1949     0      0.054415     0.060407     0.057469
   1949     1-4    0.011069     0.010659     0.010861
   1949     5-9    0.001972     0.002091     0.002032
   1949    10-14   0.001130     0.001129     0.001129
   1949    15-19   0.001884     0.001996     0.001940
   1949    20-24   0.004295     0.005207     0.004726
   1949    25-29   0.005232     0.006365     0.005730
   1949    30-34   0.004521     0.006095     0.005233
   1949    35-39   0.006399     0.005743     0.006097
   1949    40-44   0.006489     0.006570     0.006528
   1949    45-49   0.008178     0.009185     0.008679
   1949    50-54   0.007959     0.013544     0.010734
   1949    55-59   0.013294     0.021077     0.017064
   1949    60-64   0.021703     0.033101     0.027033
   1949    65-69   0.036127     0.050392     0.042491
   1949    70-74   0.061055     0.073269     0.066320
   1949    75-79   0.091471     0.112498     0.099691
   1949    80-84   0.136117     0.202657     0.159223
   1949    85-89   0.213813     0.253048     0.225612
   1949    90-94   0.263583     0.392655     0.300956
   1949    95-99   0.652972     0.744232     0.685293
   1949   100-104  0.000000     0.000000     0.000000
   1949   105-109  0.000000            .     0.000000
   1949   110+            .            .            .
   1950     0      0.047836     0.054794     0.051386
   1950     1-4    0.009408     0.010050     0.009735
   1950     5-9    0.001516     0.001990     0.001757
   1950    10-14   0.000927     0.000954     0.000941
   1950    15-19   0.001722     0.002004     0.001863
   1950    20-24   0.003712     0.004223     0.003956
   1950    25-29   0.004522     0.005818     0.005098
   1950    30-34   0.003880     0.005785     0.004735
   1950    35-39   0.006090     0.004953     0.005569
   1950    40-44   0.005210     0.006957     0.006049
   1950    45-49   0.006471     0.008669     0.007557
   1950    50-54   0.008422     0.012988     0.010688
   1950    55-59   0.014772     0.019774     0.017206
   1950    60-64   0.020624     0.028381     0.024268
   1950    65-69   0.036481     0.054619     0.044569
   1950    70-74   0.056802     0.077011     0.065492
   1950    75-79   0.088363     0.111682     0.097659
   1950    80-84   0.154809     0.177797     0.162685
   1950    85-89   0.226869     0.281606     0.243082
   1950    90-94   0.387261     0.417069     0.395467
   1950    95-99   0.439818     0.585176     0.484995
   1950   100-104  0.000000     0.000000     0.000000
   1950   105-109  0.000000            .     0.000000
   1950   110+     0.000000            .     0.000000
   1951     0      0.040796     0.045763     0.043337
   1951     1-4    0.006010     0.006790     0.006407
   1951     5-9    0.000850     0.001270     0.001063
   1951    10-14   0.000776     0.000998     0.000888
   1951    15-19   0.001168     0.001533     0.001351
   1951    20-24   0.002704     0.003058     0.002875
   1951    25-29   0.003171     0.003929     0.003515
   1951    30-34   0.004007     0.004688     0.004310
   1951    35-39   0.004017     0.004328     0.004159
   1951    40-44   0.004698     0.005480     0.005069
   1951    45-49   0.005994     0.008976     0.007466
   1951    50-54   0.008792     0.012098     0.010431
   1951    55-59   0.013367     0.018285     0.015768
   1951    60-64   0.020050     0.029198     0.024376
   1951    65-69   0.031667     0.049328     0.039536
   1951    70-74   0.052393     0.080395     0.064381
   1951    75-79   0.089657     0.104503     0.095687
   1951    80-84   0.141532     0.151326     0.144910
   1951    85-89   0.237953     0.265286     0.246214
   1951    90-94   0.294409     0.385859     0.318052
   1951    95-99   0.786193     0.209278     0.602004
   1951   100-104  0.823529     0.000000     0.446809
   1951   105-109  0.200000            .     0.200000
   1951   110+     1.500000            .     1.500000
   1952     0      0.035882     0.049632     0.042913
   1952     1-4    0.005128     0.005029     0.005077
   1952     5-9    0.000980     0.001580     0.001284
   1952    10-14   0.000717     0.000984     0.000851
   1952    15-19   0.000977     0.001671     0.001319
   1952    20-24   0.001810     0.003058     0.002415
   1952    25-29   0.002606     0.003621     0.003079
   1952    30-34   0.003445     0.003711     0.003562
