17.Ishikawa.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.104892     0.120717     0.112998
   1947     1-4    0.017908     0.018446     0.018181
   1947     5-9    0.003326     0.003972     0.003654
   1947    10-14   0.001970     0.002072     0.002021
   1947    15-19   0.004979     0.004778     0.004883
   1947    20-24   0.008401     0.008453     0.008425
   1947    25-29   0.008188     0.009667     0.008857
   1947    30-34   0.007426     0.009171     0.008225
   1947    35-39   0.006836     0.009457     0.008062
   1947    40-44   0.009299     0.010210     0.009745
   1947    45-49   0.010046     0.012944     0.011486
   1947    50-54   0.011918     0.020109     0.015935
   1947    55-59   0.016559     0.026742     0.021432
   1947    60-64   0.025344     0.043088     0.033272
   1947    65-69   0.040649     0.063088     0.050322
   1947    70-74   0.061254     0.084473     0.070391
   1947    75-79   0.103828     0.125381     0.111396
   1947    80-84   0.168305     0.190493     0.174906
   1947    85-89   0.231014     0.370077     0.266681
   1947    90-94   0.293595     0.425390     0.323463
   1947    95-99   0.377042     0.414365     0.381957
   1947   100-104  0.000000     0.000000     0.000000
   1947   105-109         .            .            .
   1947   110+            .            .            .
   1948     0      0.081728     0.098894     0.090481
   1948     1-4    0.015654     0.015903     0.015781
   1948     5-9    0.002051     0.002769     0.002416
   1948    10-14   0.001609     0.001274     0.001442
   1948    15-19   0.004340     0.003446     0.003908
   1948    20-24   0.006668     0.007761     0.007184
   1948    25-29   0.007493     0.008522     0.007957
   1948    30-34   0.005869     0.007964     0.006826
   1948    35-39   0.006270     0.008385     0.007251
   1948    40-44   0.007085     0.008820     0.007927
   1948    45-49   0.007946     0.010628     0.009277
   1948    50-54   0.012086     0.015925     0.013972
   1948    55-59   0.014235     0.023824     0.018824
   1948    60-64   0.022721     0.034006     0.027814
   1948    65-69   0.037167     0.051661     0.043371
   1948    70-74   0.059530     0.077850     0.066822
   1948    75-79   0.084595     0.110299     0.093723
   1948    80-84   0.140745     0.162410     0.147419
   1948    85-89   0.192059     0.227126     0.200520
   1948    90-94   0.354051     0.289878     0.339275
   1948    95-99   0.442804     0.000000     0.364437
   1948   100-104  0.000000     0.000000     0.000000
   1948   105-109         .            .            .
   1948   110+            .            .            .
   1949     0      0.081596     0.089374     0.085540
   1949     1-4    0.013658     0.014230     0.013949
   1949     5-9    0.002424     0.002438     0.002431
   1949    10-14   0.001467     0.000924     0.001195
   1949    15-19   0.003201     0.003227     0.003214
   1949    20-24   0.005746     0.006535     0.006120
   1949    25-29   0.006393     0.007415     0.006854
   1949    30-34   0.005787     0.006116     0.005937
   1949    35-39   0.005849     0.006946     0.006355
   1949    40-44   0.006529     0.007541     0.007015
   1949    45-49   0.008423     0.009584     0.008998
   1949    50-54   0.010575     0.016535     0.013510
   1949    55-59   0.015133     0.024374     0.019556
   1949    60-64   0.024824     0.032499     0.028334
   1949    65-69   0.034811     0.054296     0.043124
   1949    70-74   0.056636     0.080081     0.066068
   1949    75-79   0.094177     0.110092     0.099892
   1949    80-84   0.145082     0.152958     0.147557
   1949    85-89   0.223452     0.244365     0.228651
   1949    90-94   0.344617     0.382897     0.354018
   1949    95-99   0.303311     0.763683     0.379587
   1949   100-104  0.000000     0.000000     0.000000
   1949   105-109  0.000000            .     0.000000
   1949   110+            .            .            .
   1950     0      0.071982     0.088825     0.080594
   1950     1-4    0.012192     0.012251     0.012222
   1950     5-9    0.002176     0.002601     0.002392
   1950    10-14   0.001240     0.001012     0.001125
   1950    15-19   0.002583     0.002506     0.002545
   1950    20-24   0.004839     0.005359     0.005087
   1950    25-29   0.005969     0.005655     0.005827
   1950    30-34   0.005484     0.005329     0.005414
   1950    35-39   0.004879     0.006299     0.005531
   1950    40-44   0.006054     0.007307     0.006651
   1950    45-49   0.007986     0.010957     0.009447
   1950    50-54   0.010502     0.012122     0.011301
   1950    55-59   0.014812     0.021623     0.018081
   1950    60-64   0.024733     0.032108     0.028141
   1950    65-69   0.038831     0.054808     0.045652
   1950    70-74   0.061131     0.089488     0.072623
   1950    75-79   0.098163     0.118106     0.105351
   1950    80-84   0.164409     0.227565     0.184310
   1950    85-89   0.266266     0.351228     0.287618
   1950    90-94   0.415554     0.523013     0.439642
   1950    95-99   0.665980     0.000000     0.554858
   1950   100-104  2.459016     0.000000     0.903614
   1950   105-109  0.000000     6.000000     4.724409
   1950   110+            .            .            .
   1951     0      0.076957     0.086699     0.081950
   1951     1-4    0.012084     0.011005     0.011535
   1951     5-9    0.001961     0.001789     0.001874
   1951    10-14   0.000929     0.000898     0.000913
   1951    15-19   0.001968     0.001755     0.001864
   1951    20-24   0.003736     0.003871     0.003800
   1951    25-29   0.003664     0.004722     0.004150
   1951    30-34   0.003976     0.004613     0.004265
   1951    35-39   0.004526     0.004529     0.004527
   1951    40-44   0.004774     0.006061     0.005381
   1951    45-49   0.007041     0.008535     0.007773
   1951    50-54   0.009171     0.012848     0.010985
   1951    55-59   0.011854     0.018266     0.014944
   1951    60-64   0.021184     0.031844     0.026152
   1951    65-69   0.032519     0.050871     0.040366
   1951    70-74   0.054613     0.075035     0.062908
   1951    75-79   0.094218     0.122092     0.104357
   1951    80-84   0.135411     0.178235     0.148941
   1951    85-89   0.207688     0.254760     0.219521
   1951    90-94   0.391631     0.410444     0.395658
   1951    95-99   0.362381     0.613451     0.413238
   1951   100-104  0.000000     0.000000     0.000000
   1951   105-109  0.000000            .     0.000000
   1951   110+            .            .            .
   1952     0      0.068340     0.078146     0.073343
   1952     1-4    0.007007     0.006453     0.006725
   1952     5-9    0.001615     0.001839     0.001729
   1952    10-14   0.000948     0.000896     0.000922
   1952    15-19   0.001640     0.001888     0.001761
   1952    20-24   0.003005     0.002825     0.002919
   1952    25-29   0.003192     0.003537     0.003353
   1952    30-34   0.003620     0.004223     0.003892
   1952    35-39   0.004232     0.004335     0.004279
   1952    40-44   0.004461     0.005280     0.004843
   1952    45-49   0.006253     0.007373     0.006799
   1952    50-54   0.009244     0.010523     0.009877
   1952    55-59   0.013163     0.019742     0.016345
   1952    60-64   0.019585     0.032102     0.025440
   1952    65-69   0.035437     0.052189     0.042650
   1952    70-74   0.055983     0.077915     0.064879
   1952    75-79   0.089183     0.124191     0.102062
   1952    80-84   0.151924     0.206055     0.169085
   1952    85-89   0.215237     0.252263     0.224659
   1952    90-94   0.368982     0.548389     0.407051
   1952    95-99   0.566154     0.209205     0.495625
   1952   100-104  0.000000     0.000000     0.000000
   1952   105-109  0.000000            .     0.000000
   1952   110+            .            .            .
   1953     0      0.061915     0.072452     0.067313
   1953     1-4    0.005931     0.005248     0.005583
   1953     5-9    0.001162     0.001346     0.001255
   1953    10-14   0.000586     0.000818     0.000703
   1953    15-19   0.001348     0.001667     0.001502
   1953    20-24   0.002591     0.002747     0.002666
   1953    25-29   0.002691     0.003168     0.002916
   1953    30-34   0.002923     0.003402     0.003138
   1953    35-39   0.003614     0.003857     0.003725
   1953    40-44   0.004337     0.005693     0.004964
   1953    45-49   0.005916     0.008615     0.007220
   1953    50-54   0.009275     0.011635     0.010443
   1953    55-59   0.012258     0.020005     0.016023
   1953    60-64   0.021638     0.029345     0.025247
   1953    65-69   0.035597     0.050351     0.042048
   1953    70-74   0.059948     0.091690     0.072726
   1953    75-79   0.095839     0.136487     0.110842
   1953    80-84   0.150745     0.232354     0.176405
   1953    85-89   0.270950     0.332629     0.286624
   1953    90-94   0.462772     0.379024     0.444767
   1953    95-99   0.545124     1.253361     0.660811
   1953   100-104  0.000000     0.000000     0.000000
   1953   105-109  0.000000            .     0.000000
   1953   110+            .            .            .
   1954     0      0.059862     0.063871     0.061932
   1954     1-4    0.004381     0.004485     0.004434
   1954     5-9    0.001035     0.001605     0.001325
   1954    10-14   0.000636     0.000982     0.000811
   1954    15-19   0.001345     0.001547     0.001441
   1954    20-24   0.002166     0.002931     0.002529
   1954    25-29   0.002361     0.003283     0.002800
   1954    30-34   0.003446     0.003215     0.003342
   1954    35-39   0.003392     0.003085     0.003252
   1954    40-44   0.003977     0.004432     0.004186
   1954    45-49   0.005977     0.007301     0.006611
   1954    50-54   0.008459     0.011655     0.010035
   1954    55-59   0.012596     0.018793     0.015632
   1954    60-64   0.018621     0.027721     0.022893
   1954    65-69   0.031865     0.048234     0.039116
   1954    70-74   0.048042     0.073139     0.058148
   1954    75-79   0.079739     0.119650     0.094444
   1954    80-84   0.129280     0.163474     0.140026
   1954    85-89   0.230995     0.247562     0.235246
   1954    90-94   0.287343     0.230185     0.273992
   1954    95-99   0.768760     0.678611     0.759537
   1954   100-104  1.366197     2.325000     1.711712
   1954   105-109  0.255319     6.000000     0.653465
   1954   110+     0.000000            .     0.000000
   1955     0      0.050382     0.057222     0.053920
   1955     1-4    0.003707     0.004312     0.004017
   1955     5-9    0.000826     0.001448     0.001143
   1955    10-14   0.000463     0.000566     0.000515
   1955    15-19   0.000963     0.001339     0.001142
   1955    20-24   0.002282     0.002502     0.002385
   1955    25-29   0.001840     0.002770     0.002284
   1955    30-34   0.002752     0.003073     0.002897
   1955    35-39   0.003212     0.003246     0.003227
   1955    40-44   0.003658     0.004053     0.003839
   1955    45-49   0.005359     0.007111     0.006191
   1955    50-54   0.007109     0.010045     0.008545
   1955    55-59   0.011908     0.016883     0.014359
   1955    60-64   0.019300     0.029670     0.024186
   1955    65-69   0.031930     0.047992     0.039118
   1955    70-74   0.049203     0.076046     0.060044
   1955    75-79   0.083067     0.121109     0.097074
   1955    80-84   0.124494     0.176658     0.140951
   1955    85-89   0.232421     0.274029     0.243353
   1955    90-94   0.281603     0.573231     0.344539
   1955    95-99   0.396819     0.496278     0.410555
   1955   100-104  0.000000            .     0.000000
   1955   105-109  0.000000            .     0.000000
   1955   110+     0.000000            .     0.000000
   1956     0      0.056781     0.060094     0.058474
   1956     1-4    0.003467     0.003795     0.003636
   1956     5-9    0.000740     0.001180     0.000965
   1956    10-14   0.000657     0.000710     0.000684
   1956    15-19   0.001164     0.001386     0.001271
   1956    20-24   0.002303     0.002253     0.002280
   1956    25-29   0.002133     0.002380     0.002251
   1956    30-34   0.002463     0.001985     0.002243
   1956    35-39   0.002634     0.003597     0.003071
   1956    40-44   0.003372     0.004763     0.004006
   1956    45-49   0.005362     0.007108     0.006185
   1956    50-54   0.007814     0.010639     0.009190
   1956    55-59   0.011147     0.018820     0.014928
   1956    60-64   0.018366     0.030372     0.024041
   1956    65-69   0.031274     0.048978     0.039273
   1956    70-74   0.054256     0.078998     0.064246
   1956    75-79   0.089635     0.114960     0.098998
   1956    80-84   0.145655     0.198155     0.162311
   1956    85-89   0.215970     0.288660     0.235064
   1956    90-94   0.332215     0.400774     0.345822
   1956    95-99   0.462557     0.692841     0.499491
   1956   100-104  0.000000            .     0.000000
   1956   105-109  0.000000            .     0.000000
   1956   110+     0.000000            .     0.000000
   1957     0      0.047528     0.058593     0.053169
   1957     1-4    0.003867     0.003631     0.003746
   1957     5-9    0.001045     0.001402     0.001227
   1957    10-14   0.000621     0.000524     0.000573
   1957    15-19   0.001190     0.001409     0.001296
   1957    20-24   0.001462     0.002391     0.001895
   1957    25-29   0.002158     0.002568     0.002354
   1957    30-34   0.002675     0.002871     0.002767
   1957    35-39   0.002929     0.002922     0.002925
   1957    40-44   0.004312     0.004365     0.004336
   1957    45-49   0.005512     0.006988     0.006199
   1957    50-54   0.007534     0.010845     0.009141
   1957    55-59   0.011745     0.017497     0.014578
   1957    60-64   0.019837     0.029227     0.024291
   1957    65-69   0.031678     0.052435     0.041090
   1957    70-74   0.054559     0.087215     0.067813
   1957    75-79   0.099864     0.135950     0.113155
   1957    80-84   0.167705     0.192080     0.175585
   1957    85-89   0.266921     0.319510     0.280547
   1957    90-94   0.480736     0.522325     0.489173
   1957    95-99   0.605925     0.648649     0.613269
   1957   100-104  2.709677            .     2.709677
   1957   105-109  2.100000            .     2.100000
   1957   110+     2.000000            .     2.000000
   1958     0      0.047035     0.052879     0.050026
   1958     1-4    0.002960     0.002637     0.002794
   1958     5-9    0.000681     0.000971     0.000829
   1958    10-14   0.000436     0.000703     0.000570
   1958    15-19   0.001153     0.001291     0.001219
   1958    20-24   0.001871     0.002403     0.002119
   1958    25-29   0.001899     0.002458     0.002166
   1958    30-34   0.002175     0.002296     0.002232
   1958    35-39   0.002689     0.003338     0.002980
   1958    40-44   0.002748     0.003792     0.003224
   1958    45-49   0.005461     0.005428     0.005446
   1958    50-54   0.006591     0.011064     0.008745
   1958    55-59   0.011444     0.016694     0.014024
   1958    60-64   0.017892     0.029200     0.023289
   1958    65-69   0.028619     0.045277     0.036174
   1958    70-74   0.052415     0.074238     0.061422
   1958    75-79   0.085778     0.108826     0.094212
   1958    80-84   0.141322     0.196928     0.159464
   1958    85-89   0.226967     0.256723     0.234788
   1958    90-94   0.251395     0.338587     0.268959
   1958    95-99   0.345224     0.000000     0.278966
   1958   100-104  0.000000            .     0.000000
   1958   105-109         .            .            .
   1958   110+            .            .            .
   1959     0      0.041527     0.047599     0.044658
   1959     1-4    0.003161     0.003542     0.003356
   1959     5-9    0.000984     0.001271     0.001131
   1959    10-14   0.000500     0.000677     0.000589
   1959    15-19   0.001059     0.001255     0.001151
   1959    20-24   0.002009     0.002105     0.002053
   1959    25-29   0.001783     0.002279     0.002020
   1959    30-34   0.001885     0.002527     0.002193
   1959    35-39   0.002020     0.002414     0.002198
   1959    40-44   0.002765     0.003696     0.003189
   1959    45-49   0.004481     0.006201     0.005274
   1959    50-54   0.007293     0.009116     0.008163
   1959    55-59   0.009878     0.015125     0.012447
   1959    60-64   0.018218     0.025270     0.021613
   1959    65-69   0.029166     0.046619     0.037097
   1959    70-74   0.048171     0.074505     0.059199
   1959    75-79   0.083532     0.125184     0.098816
   1959    80-84   0.152661     0.197037     0.167091
   1959    85-89   0.185098     0.290493     0.212745
   1959    90-94   0.301553     0.311544     0.303563
   1959    95-99   0.304723     0.899550     0.405200
   1959   100-104  0.857143            .     0.857143
   1959   105-109         .            .            .
   1959   110+            .            .            .
   1960     0      0.037272     0.043057     0.040267
   1960     1-4    0.001925     0.002505     0.002221
   1960     5-9    0.000713     0.000826     0.000771
   1960    10-14   0.000427     0.000812     0.000623
   1960    15-19   0.000845     0.000989     0.000912
   1960    20-24   0.001184     0.002313     0.001705
   1960    25-29   0.001654     0.002375     0.001998
   1960    30-34   0.001557     0.002252     0.001892
   1960    35-39   0.002206     0.002790     0.002471
   1960    40-44   0.003229     0.003235     0.003232
   1960    45-49   0.004443     0.006126     0.005216
   1960    50-54   0.006541     0.011701     0.008988
   1960    55-59   0.010057     0.016938     0.013406
   1960    60-64   0.017552     0.028538     0.022862
   1960    65-69   0.028205     0.046021     0.036334
   1960    70-74   0.049250     0.082325     0.063197
   1960    75-79   0.092820     0.124816     0.104588
   1960    80-84   0.154775     0.193327     0.167359
   1960    85-89   0.222335     0.281408     0.237690
   1960    90-94   0.246228     0.404618     0.277037
   1960    95-99   0.636267     0.000000     0.524581
   1960   100-104  0.680272            .     0.680272
   1960   105-109         .            .            .
   1960   110+            .            .            .
   1961     0      0.031806     0.038744     0.035369
   1961     1-4    0.002635     0.002546     0.002590
   1961     5-9    0.000684     0.000988     0.000840
   1961    10-14   0.000495     0.000701     0.000600
   1961    15-19   0.000941     0.001134     0.001031
   1961    20-24   0.001195     0.001931     0.001534
   1961    25-29   0.001197     0.002400     0.001770
   1961    30-34   0.002230     0.002460     0.002341
   1961    35-39   0.001740     0.003082     0.002359
   1961    40-44   0.002731     0.004447     0.003512
   1961    45-49   0.004130     0.006560     0.005241
   1961    50-54   0.006732     0.008813     0.007711
   1961    55-59   0.010354     0.016707     0.013434
   1961    60-64   0.017710     0.026378     0.021908
   1961    65-69   0.029485     0.045546     0.036839
   1961    70-74   0.051950     0.078150     0.063096
   1961    75-79   0.090753     0.126966     0.104046
   1961    80-84   0.156847     0.197635     0.170209
   1961    85-89   0.218723     0.304917     0.241254
   1961    90-94   0.422708     0.422583     0.422684
   1961    95-99   0.404667     0.677966     0.457342
   1961   100-104  0.492207            .     0.492207
   1961   105-109         .            .            .
   1961   110+            .            .            .
   1962     0      0.028506     0.036563     0.032629
   1962     1-4    0.001779     0.001850     0.001815
   1962     5-9    0.000566     0.000918     0.000746
   1962    10-14   0.000401     0.000627     0.000515
   1962    15-19   0.000518     0.001250     0.000866
   1962    20-24   0.001210     0.001760     0.001465
   1962    25-29   0.001562     0.002275     0.001901
   1962    30-34   0.001601     0.002173     0.001878
   1962    35-39   0.001738     0.002988     0.002326
   1962    40-44   0.003031     0.004070     0.003500
   1962    45-49   0.003340     0.006275     0.004680
   1962    50-54   0.006342     0.009328     0.007733
   1962    55-59   0.010149     0.016163     0.013052
   1962    60-64   0.014807     0.028384     0.021396
   1962    65-69   0.026056     0.044610     0.034585
   1962    70-74   0.050618     0.073744     0.060513
   1962    75-79   0.094423     0.135009     0.109361
   1962    80-84   0.164150     0.187893     0.171961
   1962    85-89   0.236661     0.262491     0.243529
   1962    90-94   0.345095     0.466200     0.367932
   1962    95-99   0.628007     0.303337     0.561292
   1962   100-104  1.551724            .     1.551724
   1962   105-109         .            .            .
   1962   110+            .            .            .
   1963     0      0.021634     0.029826     0.025821
   1963     1-4    0.001520     0.001858     0.001693
   1963     5-9    0.000330     0.000976     0.000660
   1963    10-14   0.000313     0.000493     0.000403
   1963    15-19   0.000524     0.001116     0.000808
   1963    20-24   0.000977     0.001649     0.001290
   1963    25-29   0.001255     0.002032     0.001624
   1963    30-34   0.001509     0.002016     0.001754
   1963    35-39   0.001996     0.002306     0.002144
   1963    40-44   0.002439     0.003666     0.002991
   1963    45-49   0.003925     0.006163     0.004946
   1963    50-54   0.006409     0.009261     0.007729
   1963    55-59   0.008654     0.015987     0.012170
   1963    60-64   0.015154     0.027764     0.021259
   1963    65-69   0.025277     0.041751     0.032905
   1963    70-74   0.046782     0.067759     0.055773
   1963    75-79   0.079287     0.120871     0.094876
   1963    80-84   0.139363     0.179826     0.152625
   1963    85-89   0.220344     0.258431     0.230760
   1963    90-94   0.326952     0.316075     0.324837
   1963    95-99   0.309208     0.321773     0.312256
   1963   100-104  0.000000            .     0.000000
   1963   105-109         .            .            .
   1963   110+            .            .            .
   1964     0      0.021773     0.026703     0.024288
   1964     1-4    0.001225     0.002040     0.001643
   1964     5-9    0.000464     0.001018     0.000746
   1964    10-14   0.000307     0.000421     0.000364
   1964    15-19   0.000545     0.001251     0.000883
   1964    20-24   0.000759     0.001695     0.001195
   1964    25-29   0.001000     0.001747     0.001357
   1964    30-34   0.001309     0.002027     0.001656
   1964    35-39   0.001487     0.002922     0.002177
   1964    40-44   0.002896     0.003288     0.003073
   1964    45-49   0.004305     0.005634     0.004912
   1964    50-54   0.006039     0.008418     0.007134
   1964    55-59   0.009814     0.016395     0.012947
   1964    60-64   0.014318     0.027038     0.020449
   1964    65-69   0.025541     0.044278     0.034282
   1964    70-74   0.046762     0.072966     0.058026
   1964    75-79   0.084767     0.115846     0.096631
   1964    80-84   0.131400     0.184910     0.148755
   1964    85-89   0.222239     0.276164     0.237230
   1964    90-94   0.341747     0.388751     0.351432
   1964    95-99   0.460896     0.470072     0.463048
   1964   100-104  0.000000            .     0.000000
   1964   105-109         .            .            .
   1964   110+            .            .            .
   1965     0      0.019657     0.023482     0.021600
   1965     1-4    0.000981     0.001849     0.001424
   1965     5-9    0.000449     0.001094     0.000777
   1965    10-14   0.000290     0.000690     0.000493
   1965    15-19   0.000513     0.000985     0.000739
   1965    20-24   0.000902     0.002155     0.001483
   1965    25-29   0.001160     0.002032     0.001578
   1965    30-34   0.001085     0.002215     0.001631
   1965    35-39   0.001257     0.002722     0.001966
   1965    40-44   0.002430     0.004063     0.003174
   1965    45-49   0.002980     0.004727     0.003779
   1965    50-54   0.005914     0.010106     0.007836
   1965    55-59   0.009911     0.012891     0.011323
   1965    60-64   0.015355     0.026372     0.020627
   1965    65-69   0.026241     0.045075     0.035048
   1965    70-74   0.046973     0.074716     0.058964
   1965    75-79   0.088369     0.117806     0.099762
   1965    80-84   0.145624     0.197642     0.162361
   1965    85-89   0.231953     0.294138     0.249330
   1965    90-94   0.409665     0.429209     0.413867
   1965    95-99   0.666103     0.437238     0.614647
   1965   100-104  0.000000     0.000000     0.000000
   1965   105-109         .            .            .
   1965   110+            .            .            .
   1966     0      0.018965     0.020868     0.019935
   1966     1-4    0.001163     0.001700     0.001437
   1966     5-9    0.000456     0.000746     0.000604
   1966    10-14   0.000236     0.000436     0.000337
   1966    15-19   0.000518     0.000879     0.000692
   1966    20-24   0.000817     0.001685     0.001218
   1966    25-29   0.000990     0.001439     0.001206
   1966    30-34   0.001320     0.001985     0.001641
   1966    35-39   0.001486     0.002176     0.001820
   1966    40-44   0.002270     0.003114     0.002660
   1966    45-49   0.003383     0.005196     0.004208
   1966    50-54   0.004575     0.008392     0.006316
   1966    55-59   0.007400     0.014387     0.010680
   1966    60-64   0.012474     0.024661     0.018283
   1966    65-69   0.024204     0.040732     0.031925
   1966    70-74   0.043720     0.063088     0.052140
   1966    75-79   0.077496     0.105748     0.088576
   1966    80-84   0.128866     0.171737     0.142604
   1966    85-89   0.214463     0.263359     0.228232
   1966    90-94   0.328839     0.404879     0.345863
   1966    95-99   0.471185     0.867679     0.550645
   1966   100-104  1.079137     0.000000     0.700935
   1966   105-109         .            .            .
   1966   110+            .            .            .
   1967     0      0.019033     0.017777     0.018386
   1967     1-4    0.000977     0.001137     0.001058
   1967     5-9    0.000323     0.000823     0.000579
   1967    10-14   0.000319     0.000527     0.000424
   1967    15-19   0.000493     0.000938     0.000708
   1967    20-24   0.000950     0.001928     0.001405
   1967    25-29   0.001074     0.001414     0.001239
   1967    30-34   0.001092     0.001730     0.001399
   1967    35-39   0.001415     0.002068     0.001731
   1967    40-44   0.002344     0.002530     0.002431
   1967    45-49   0.003270     0.005983     0.004493
   1967    50-54   0.005254     0.007333     0.006201
   1967    55-59   0.007560     0.011911     0.009577
   1967    60-64   0.013999     0.023893     0.018697
   1967    65-69   0.023880     0.041254     0.031986
   1967    70-74   0.041672     0.069190     0.053689
   1967    75-79   0.076969     0.099834     0.085997
   1967    80-84   0.135976     0.181349     0.150612
   1967    85-89   0.215716     0.268654     0.230645
   1967    90-94   0.292693     0.280733     0.289926
   1967    95-99   0.532387     0.645213     0.553955
   1967   100-104  0.682594     0.000000     0.405680
   1967   105-109         .            .            .
   1967   110+            .            .            .
   1968     0      0.011560     0.019199     0.015487
   1968     1-4    0.001108     0.001125     0.001117
   1968     5-9    0.000486     0.000541     0.000514
   1968    10-14   0.000303     0.000518     0.000411
   1968    15-19   0.000450     0.000956     0.000695
   1968    20-24   0.000791     0.001498     0.001123
   1968    25-29   0.000973     0.001372     0.001166
   1968    30-34   0.001116     0.001587     0.001343
   1968    35-39   0.001452     0.002264     0.001844
   1968    40-44   0.001915     0.003066     0.002463
   1968    45-49   0.003650     0.004489     0.004027
   1968    50-54   0.005251     0.007309     0.006188
   1968    55-59   0.007633     0.015146     0.011083
   1968    60-64   0.012454     0.025963     0.018815
   1968    65-69   0.022038     0.039625     0.030219
   1968    70-74   0.041401     0.063537     0.051125
   1968    75-79   0.075831     0.112241     0.090161
   1968    80-84   0.130800     0.171876     0.144403
