08.Ibaraki.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.092507     0.106121     0.099466
   1947     1-4    0.015362     0.016281     0.015829
   1947     5-9    0.003702     0.003468     0.003584
   1947    10-14   0.001957     0.001902     0.001929
   1947    15-19   0.004084     0.003953     0.004020
   1947    20-24   0.006198     0.006846     0.006501
   1947    25-29   0.006842     0.007478     0.007115
   1947    30-34   0.006266     0.007197     0.006695
   1947    35-39   0.006707     0.007980     0.007324
   1947    40-44   0.006583     0.007848     0.007223
   1947    45-49   0.008714     0.010134     0.009434
   1947    50-54   0.011314     0.015109     0.013219
   1947    55-59   0.014686     0.023614     0.019108
   1947    60-64   0.026279     0.040160     0.032736
   1947    65-69   0.039567     0.059711     0.048534
   1947    70-74   0.061421     0.090460     0.073503
   1947    75-79   0.098394     0.131606     0.111117
   1947    80-84   0.163874     0.203870     0.177204
   1947    85-89   0.226567     0.311174     0.250689
   1947    90-94   0.410727     0.506572     0.437486
   1947    95-99   0.459664     0.595593     0.497512
   1947   100-104  1.206030     1.500000     1.290323
   1947   105-109  0.000000            .     0.000000
   1947   110+     0.000000            .     0.000000
   1948     0      0.060962     0.075800     0.068499
   1948     1-4    0.009048     0.010457     0.009764
   1948     5-9    0.002579     0.002885     0.002734
   1948    10-14   0.001525     0.001518     0.001521
   1948    15-19   0.003195     0.003198     0.003197
   1948    20-24   0.005457     0.006456     0.005934
   1948    25-29   0.006085     0.007385     0.006639
   1948    30-34   0.005468     0.006308     0.005852
   1948    35-39   0.006300     0.006579     0.006434
   1948    40-44   0.006217     0.007842     0.007034
   1948    45-49   0.007713     0.009604     0.008673
   1948    50-54   0.010183     0.014498     0.012345
   1948    55-59   0.014909     0.021762     0.018302
   1948    60-64   0.022969     0.032995     0.027691
   1948    65-69   0.034932     0.053799     0.043307
   1948    70-74   0.057388     0.080275     0.066895
   1948    75-79   0.084978     0.118429     0.097861
   1948    80-84   0.144874     0.187890     0.159309
   1948    85-89   0.225209     0.254818     0.233504
   1948    90-94   0.326952     0.399883     0.346276
   1948    95-99   0.485258     0.966443     0.588711
   1948   100-104  0.000000     0.000000     0.000000
   1948   105-109  0.000000            .     0.000000
   1948   110+     0.000000            .     0.000000
   1949     0      0.066105     0.076632     0.071456
   1949     1-4    0.011945     0.012034     0.011990
   1949     5-9    0.002803     0.002976     0.002891
   1949    10-14   0.001446     0.001511     0.001479
   1949    15-19   0.002801     0.002797     0.002799
   1949    20-24   0.004818     0.005718     0.005253
   1949    25-29   0.005872     0.006570     0.006173
   1949    30-34   0.005079     0.006520     0.005730
   1949    35-39   0.005182     0.006167     0.005650
   1949    40-44   0.006318     0.007859     0.007085
   1949    45-49   0.007354     0.010023     0.008708
   1949    50-54   0.010346     0.014028     0.012189
   1949    55-59   0.013181     0.020157     0.016640
   1949    60-64   0.021740     0.032484     0.026857
   1949    65-69   0.036186     0.052480     0.043407
   1949    70-74   0.054833     0.081974     0.066153
