07.Fukushima.ken, Death Rates (period 5x1)     Last modified:2023-12-05, ver.004_004 JMD(IPSS)

   Year      Age       Female       Male         Total
   1947     0      0.089237     0.103243     0.096411
   1947     1-4    0.016933     0.016830     0.016881
   1947     5-9    0.003570     0.003681     0.003626
   1947    10-14   0.002349     0.002144     0.002246
   1947    15-19   0.004731     0.004575     0.004655
   1947    20-24   0.006934     0.008479     0.007660
   1947    25-29   0.007651     0.009076     0.008298
   1947    30-34   0.007190     0.007975     0.007551
   1947    35-39   0.007765     0.007302     0.007545
   1947    40-44   0.008234     0.008884     0.008555
   1947    45-49   0.008811     0.011973     0.010397
   1947    50-54   0.012972     0.016367     0.014666
   1947    55-59   0.017678     0.026019     0.021764
   1947    60-64   0.030466     0.041443     0.035563
   1947    65-69   0.044226     0.066115     0.053921
   1947    70-74   0.071813     0.098160     0.082859
   1947    75-79   0.116861     0.133399     0.123210
   1947    80-84   0.171667     0.223566     0.189707
   1947    85-89   0.272028     0.321842     0.288187
   1947    90-94   0.364978     0.469928     0.394781
   1947    95-99   0.643690     0.876843     0.760812
   1947   100-104  1.276596     4.500000     1.988950
   1947   105-109  0.000000            .     0.000000
   1947   110+     0.000000            .     0.000000
   1948     0      0.065350     0.073205     0.069353
   1948     1-4    0.010748     0.011167     0.010961
   1948     5-9    0.002197     0.002449     0.002324
   1948    10-14   0.001702     0.001662     0.001682
   1948    15-19   0.003757     0.003702     0.003730
   1948    20-24   0.006938     0.006704     0.006827
   1948    25-29   0.006536     0.007423     0.006937
   1948    30-34   0.005880     0.007446     0.006599
   1948    35-39   0.006926     0.006838     0.006885
   1948    40-44   0.006956     0.008011     0.007473
   1948    45-49   0.008460     0.009668     0.009064
   1948    50-54   0.011555     0.015384     0.013461
   1948    55-59   0.016414     0.021759     0.019045
   1948    60-64   0.024484     0.035808     0.029781
   1948    65-69   0.038098     0.053523     0.044928
   1948    70-74   0.061238     0.083592     0.070614
   1948    75-79   0.090340     0.115597     0.100073
   1948    80-84   0.150600     0.173604     0.158657
   1948    85-89   0.218667     0.304638     0.245485
   1948    90-94   0.388922     0.396196     0.391017
   1948    95-99   0.280354     0.992282     0.491892
   1948   100-104  0.000000     0.000000     0.000000
   1948   105-109  0.000000            .     0.000000
   1948   110+     0.000000            .     0.000000
   1949     0      0.061720     0.074893     0.068415
   1949     1-4    0.012623     0.013233     0.012933
   1949     5-9    0.002351     0.002582     0.002468
   1949    10-14   0.001491     0.001472     0.001481
   1949    15-19   0.002960     0.002726     0.002843
   1949    20-24   0.005979     0.006212     0.006091
   1949    25-29   0.006072     0.006668     0.006342
   1949    30-34   0.005187     0.006120     0.005614
   1949    35-39   0.005978     0.006215     0.006089
   1949    40-44   0.007275     0.007591     0.007429
   1949    45-49   0.007474     0.008927     0.008199
   1949    50-54   0.011894     0.013768     0.012826
   1949    55-59   0.014857     0.020219     0.017507
   1949    60-64   0.021633     0.033982     0.027463
   1949    65-69   0.037054     0.056866     0.045813
   1949    70-74   0.060522     0.074848     0.066559
   1949    75-79   0.089469     0.114994     0.099400
   1949    80-84   0.140498     0.174896     0.152569
   1949    85-89   0.225907     0.250277     0.233460
   1949    90-94   0.392209     0.278765     0.357386
   1949    95-99   0.283253     0.410397     0.301963
   1949   100-104  0.000000     0.857143     0.481541
   1949   105-109  0.000000            .     0.000000
   1949   110+     0.000000            .     0.000000
   1950     0      0.062628     0.067383     0.065052
   1950     1-4    0.012340     0.011396     0.011860
   1950     5-9    0.002370     0.002456     0.002413
   1950    10-14   0.001243     0.001312     0.001278
   1950    15-19   0.002552     0.002703     0.002628
   1950    20-24   0.004491     0.005214     0.004840
   1950    25-29   0.005032     0.005824     0.005393
   1950    30-34   0.005296     0.005144     0.005227
   1950    35-39   0.005717     0.005256     0.005503
   1950    40-44   0.006225     0.007250     0.006722
   1950    45-49   0.007497     0.009357     0.008420
   1950    50-54   0.011430     0.013459     0.012440
   1950    55-59   0.016136     0.022146     0.019108
   1950    60-64   0.023979     0.033955     0.028718
   1950    65-69   0.037881     0.054075     0.045050
   1950    70-74   0.062256     0.083174     0.071062
   1950    75-79   0.095884     0.123783     0.106840
   1950    80-84   0.169760     0.191626     0.177454
   1950    85-89   0.208944     0.284638     0.232065
   1950    90-94   0.376208     0.465454     0.403128
   1950    95-99   0.332263     0.000000     0.276957
   1950   100-104  0.000000     1.500000     0.455235
   1950   105-109  0.000000            .     0.000000
   1950   110+     0.000000            .     0.000000
   1951     0      0.059161     0.068886     0.064119
   1951     1-4    0.010832     0.010931     0.010882
   1951     5-9    0.001801     0.002019     0.001912
   1951    10-14   0.001145     0.001083     0.001113
   1951    15-19   0.001985     0.001909     0.001947
   1951    20-24   0.003466     0.003601     0.003532
   1951    25-29   0.003929     0.004207     0.004057
   1951    30-34   0.003859     0.004275     0.004048
   1951    35-39   0.004472     0.005398     0.004899
   1951    40-44   0.005417     0.006178     0.005783
   1951    45-49   0.007415     0.008097     0.007753
   1951    50-54   0.010936     0.013528     0.012229
   1951    55-59   0.014757     0.020269     0.017481
   1951    60-64   0.022672     0.030013     0.026181
   1951    65-69   0.039025     0.056050     0.046604
   1951    70-74   0.063695     0.085992     0.073045
   1951    75-79   0.096630     0.125728     0.108032
   1951    80-84   0.154789     0.196828     0.169628
   1951    85-89   0.225168     0.259779     0.235715
   1951    90-94   0.317457     0.608997     0.392660
   1951    95-99   0.534178     0.189934     0.444719
   1951   100-104  1.253731            .     1.253731
   1951   105-109  1.411765            .     1.411765
   1951   110+     1.000000            .     1.000000
   1952     0      0.049799     0.058139     0.054033
   1952     1-4    0.008696     0.008114     0.008400
   1952     5-9    0.001756     0.001794     0.001776
   1952    10-14   0.000917     0.001028     0.000973
   1952    15-19   0.001505     0.001602     0.001553
